ID_Client,Annee_Naissance,Niveau_Education,Statut_Marital,Revenu,Enfants_Maison,Ados_Maison,Date_Inscription,Jours_Dernier_Achat,Achat_Vins,Achat_Fruits,Achat_Viandes,Achat_Poissons,Achat_Produits_Sucres,Achat_Produits_Or,Achats_Promotions,Achats_En_Ligne,Achats_Catalogue,Achats_En_Magasin,Visites_Web_Mois,Reponse_Campagne_3,Reponse_Campagne_4,Reponse_Campagne_5,Reponse_Campagne_1,Reponse_Campagne_2,Plainte,Cout_Contact_Z,Revenus_Z,Reponse_Derniere_Campagne,Statut_Marital_Texte,Total_Depense,Total_Achats,Depense_Moy_Par_Achat,Total_Campagnes_Acceptees,Jour_Inscription,Revenu_Moyen_Mois,Age_Inscription,Categorie_Age,Niveau_Education_Encode,Segmentation_Dépensier,cout par campagne,revenue par campagne
10832,1958,Graduation,couple,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,Together,467,13,33.357142857142854,0,Thursday,3884.1666666666665,55,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
6421,1961,Graduation,couple,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,Together,2116,20,100.76190476190476,1,Wednesday,7362.25,52,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
4207,1981,PhD,couple,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,Married,1298,24,51.92,2,Wednesday,7264.25,32,Adulte (26-35),4,Grand Dépensier,0.5,1.8333333333333333
577,1976,2n Cycle,couple,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Together,22,4,3.6666666666666665,0,Tuesday,2242.25,37,Adulte confirmé (36-50),1,Petits Dépensier,0.5,1.8333333333333333
10855,1968,Master,single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,Single,396,13,26.4,0,Wednesday,4167.833333333333,46,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
3081,1978,PhD,couple,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Married,20,3,5.0,0,Monday,3417.833333333333,35,Adulte (26-35),4,Petits Dépensier,0.5,1.8333333333333333
3535,1965,Graduation,single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,Single,967,12,74.38461538461539,0,Monday,5524.5,49,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
247,1971,Graduation,couple,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,Married,357,13,18.789473684210527,0,Saturday,3059.583333333333,41,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
8707,1956,Graduation,couple,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,Married,1401,15,87.5625,0,Wednesday,6621.333333333333,56,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
9523,1982,Graduation,couple,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Together,15,3,3.75,0,Saturday,3373.25,31,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
6072,1970,Master,single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,Single,2087,19,104.35,1,Saturday,6278.75,43,Adulte confirmé (36-50),3,Grand Dépensier,0.5,1.8333333333333333
6295,1977,Graduation,couple,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,Married,981,22,37.73076923076923,0,Monday,4519.416666666667,36,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
10914,1970,Graduation,single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,Single,17,4,2.833333333333333,0,Saturday,2013.5833333333333,43,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
1509,1958,PhD,couple,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,Together,523,22,23.77272727272728,4,Friday,7038.333333333333,55,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
5577,1983,Graduation,couple,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Together,23,3,5.75,0,Saturday,3648.0,31,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
7348,1958,PhD,single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,Single,1192,16,70.11764705882354,0,Monday,5974.25,56,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
1127,1973,PhD,couple,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,Married,1958,19,97.9,1,Thursday,7153.666666666667,41,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
1833,1974,PhD,single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,Single,133,7,14.77777777777778,0,Saturday,3265.833333333333,40,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
4944,1959,Graduation,couple,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,Together,777,16,45.70588235294117,0,Friday,5947.25,54,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
9080,1972,PhD,single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,Single,73,6,8.11111111111111,0,Saturday,3214.833333333333,41,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
6466,1965,PhD,couple,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,Married,121,7,12.1,0,Wednesday,4769.666666666667,49,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
9964,1979,Graduation,single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,Single,424,14,28.266666666666666,0,Wednesday,5152.083333333333,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
4790,1958,Graduation,single,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,Divorced,868,12,66.76923076923077,0,Monday,6650.25,56,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
10245,1986,2n Cycle,single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,Single,756,14,50.4,0,Wednesday,6742.5,26,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
1109,1982,Master,couple,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Together,12,3,3.0,0,Tuesday,2299.1666666666665,31,Adulte (26-35),3,Petits Dépensier,0.5,1.8333333333333333
6001,1979,Graduation,couple,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,Married,937,23,37.48,0,Wednesday,4731.25,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
5538,1975,Graduation,single,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,Divorced,1862,17,109.52941176470588,3,Tuesday,6985.75,38,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
10552,1979,2n Cycle,couple,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,Married,367,12,26.214285714285715,0,Monday,4517.5,34,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
1545,1986,Graduation,couple,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,Married,443,14,22.15,0,Friday,3209.0,27,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
7409,1970,Graduation,couple,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,Together,267,11,20.53846153846154,0,Saturday,4432.25,43,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
4444,1972,Graduation,couple,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,Married,61,5,10.166666666666666,0,Monday,2501.9166666666665,42,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
146,1960,PhD,single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,Single,1323,20,63.0,1,Friday,6337.083333333333,53,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
6271,1952,PhD,couple,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,Married,63,5,10.5,0,Thursday,4239.166666666667,62,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
10065,1970,2n Cycle,couple,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Married,64,6,8.0,0,Saturday,1276.25,43,Adulte confirmé (36-50),1,Petits Dépensier,0.5,1.8333333333333333
4741,1974,2n Cycle,couple,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,Married,562,17,29.57894736842105,1,Thursday,5455.25,40,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
246,1965,Graduation,couple,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,Married,312,12,16.42105263157895,0,Saturday,5540.0,49,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
375,1954,Graduation,single,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,Divorced,1156,15,72.25,0,Monday,6397.75,59,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
1524,1983,2n Cycle,single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,Single,1104,15,69.0,1,Friday,6808.166666666667,30,Adulte (26-35),1,Grand Dépensier,0.5,1.8333333333333333
10022,1973,PhD,single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,Single,16,3,4.0,0,Sunday,4538.833333333333,41,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
7451,1960,Master,single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,Single,2008,19,105.6842105263158,1,Monday,8231.416666666666,54,Senior (51-65),3,Grand Dépensier,0.5,1.8333333333333333
11010,1984,PhD,single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,Single,44,6,4.888888888888889,0,Friday,1355.75,29,Adulte (26-35),4,Petits Dépensier,0.5,1.8333333333333333
4356,1971,Graduation,couple,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,Together,1574,11,112.42857142857144,2,Wednesday,5984.916666666667,42,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
3885,1983,PhD,couple,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,Married,63,4,12.6,1,Wednesday,2797.4166666666665,30,Adulte (26-35),4,Petits Dépensier,0.5,1.8333333333333333
1175,1983,Master,couple,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,Married,426,11,35.5,1,Friday,3021.833333333333,30,Adulte (26-35),3,Moyens Dépensier,0.5,1.8333333333333333
880,1966,Basic,couple,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,Together,96,5,16.0,0,Wednesday,1886.1666666666667,47,Adulte confirmé (36-50),0,Moyens Dépensier,0.5,1.8333333333333333
2320,1978,2n Cycle,couple,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,Married,635,18,27.60869565217392,0,Thursday,3918.75,35,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
850,1968,Graduation,single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,Single,757,20,34.40909090909091,0,Sunday,5880.5,45,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
4713,1979,PhD,couple,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,Married,125,7,13.88888888888889,0,Thursday,2633.75,33,Adulte (26-35),4,Moyens Dépensier,0.5,1.8333333333333333
675,1973,Master,single,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,Divorced,332,11,20.75,0,Friday,4336.166666666667,40,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
5025,1979,Graduation,single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Single,135,7,16.875,0,Tuesday,4043.8333333333335,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
2308,1954,Graduation,couple,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,Married,330,12,23.571428571428573,0,Sunday,3894.5,58,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
5995,1962,Graduation,single,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,Divorced,384,13,19.2,0,Tuesday,3296.0,50,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
6749,1966,Graduation,single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,Single,1722,14,95.66666666666669,0,Wednesday,7196.5,46,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
1010,1977,Graduation,couple,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,Together,78,5,11.142857142857142,0,Thursday,3910.9166666666665,37,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
8977,1985,Basic,single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Single,24,3,6.0,0,Saturday,1381.75,28,Adulte (26-35),0,Petits Dépensier,0.5,1.8333333333333333
4756,1952,2n Cycle,single,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,Divorced,1168,24,46.72,0,Friday,5333.166666666667,61,Senior (51-65),1,Grand Dépensier,0.5,1.8333333333333333
3412,1951,Master,couple,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,Married,957,13,56.294117647058826,1,Tuesday,5615.083333333333,62,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
606,1967,Graduation,single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Single,15,3,3.75,0,Thursday,2160.833333333333,46,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
5961,1978,Graduation,couple,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Married,57,4,11.4,0,Saturday,3557.75,36,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
2975,1976,Graduation,couple,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,Together,1956,22,81.5,1,Monday,7133.833333333333,36,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
2894,1985,Graduation,single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,Single,2013,20,95.85714285714286,3,Tuesday,6075.25,28,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
7613,1974,2n Cycle,couple,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,Together,326,12,23.285714285714285,0,Saturday,4139.083333333333,40,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
10542,1968,PhD,couple,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Married,77,6,8.555555555555555,0,Sunday,3064.833333333333,44,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
8015,1962,PhD,single,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,Divorced,1313,19,65.65,0,Friday,7141.333333333333,51,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
10617,1989,Master,single,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,Divorced,30,6,3.75,0,Thursday,914.9166666666666,25,Jeune (18-25),3,Petits Dépensier,0.5,1.8333333333333333
11166,1961,Graduation,couple,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,Married,315,12,22.5,0,Saturday,4139.833333333333,52,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
849,1953,Master,couple,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,Together,660,18,30.0,0,Thursday,4677.416666666667,60,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
523,1989,Graduation,couple,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,Married,74,6,10.571428571428571,0,Thursday,3096.25,24,Jeune (18-25),2,Moyens Dépensier,0.5,1.8333333333333333
4066,1978,2n Cycle,single,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,Divorced,46,5,6.571428571428571,0,Sunday,1773.5,36,Adulte confirmé (36-50),1,Petits Dépensier,0.5,1.8333333333333333
8414,1962,PhD,single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,Single,86,6,10.75,0,Saturday,2784.9166666666665,51,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
819,1945,Graduation,single,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,Widow,1103,24,44.12,0,Tuesday,5273.75,68,Vétéran (65+),2,Grand Dépensier,0.5,1.8333333333333333
4961,1974,Master,couple,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,Together,61,7,5.545454545454546,0,Tuesday,1771.25,40,Adulte confirmé (36-50),3,Petits Dépensier,0.5,1.8333333333333333
749,1981,Graduation,couple,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,Together,145,7,16.11111111111111,1,Tuesday,3513.5,32,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
5430,1956,Graduation,couple,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,Together,684,19,22.06451612903226,0,Friday,4537.5,56,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
7755,1954,PhD,couple,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,Married,411,14,25.6875,0,Tuesday,4812.0,59,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
10525,1986,Graduation,single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,Single,27,3,6.75,1,Saturday,2214.6666666666665,26,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
1453,1943,PhD,single,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,Widow,1060,25,39.25925925925926,0,Saturday,4792.75,70,Vétéran (65+),4,Grand Dépensier,0.5,1.8333333333333333
8310,1964,Graduation,couple,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,Together,1459,21,60.79166666666666,0,Wednesday,5678.5,48,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
10710,1979,Graduation,couple,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Married,18,3,4.5,0,Wednesday,625.0,33,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
5031,1974,Graduation,couple,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,Together,1833,25,70.5,1,Saturday,6928.75,38,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
2613,1960,Master,couple,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,Married,237,10,19.75,0,Thursday,4516.416666666667,54,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
213,1963,PhD,single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,Single,48,6,4.8,0,Wednesday,1924.25,51,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
967,1976,Graduation,couple,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,Married,515,16,19.807692307692307,0,Sunday,3837.4166666666665,37,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
1077,1974,Graduation,couple,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,Together,1020,14,68.0,0,Wednesday,4726.25,38,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
7959,1961,Graduation,couple,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,Married,1370,10,124.54545454545456,0,Thursday,6617.5,53,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
640,1951,Graduation,couple,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,Married,1026,23,41.04,0,Monday,4775.333333333333,62,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
4252,1965,Graduation,couple,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,Married,301,11,25.08333333333333,0,Sunday,3697.9166666666665,49,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
8432,1956,Graduation,couple,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,Together,684,19,22.06451612903226,0,Friday,4537.5,56,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
6218,1965,Graduation,couple,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,Married,499,16,29.352941176470587,1,Saturday,4966.166666666667,47,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
6905,1994,Graduation,couple,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,Together,1004,20,47.80952380952381,0,Wednesday,6723.75,18,Jeune (18-25),2,Moyens Dépensier,0.5,1.8333333333333333
5922,1974,PhD,couple,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,Married,218,10,18.166666666666668,0,Sunday,3362.0,39,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
3598,1972,Graduation,couple,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,Married,606,18,27.545454545454547,0,Thursday,5225.833333333333,41,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
6116,1968,2n Cycle,couple,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,Married,75,5,12.5,0,Friday,4082.0833333333335,45,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
6263,1968,Graduation,couple,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,Together,106,6,11.77777777777778,0,Wednesday,2943.5,44,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
10486,1948,Graduation,couple,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,Married,990,16,58.23529411764706,0,Wednesday,6428.5,65,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
2410,1969,Graduation,single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,Single,1097,15,68.5625,0,Wednesday,6804.75,45,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
193,1996,Basic,couple,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,Married,16,3,4.0,1,Monday,1201.75,18,Jeune (18-25),0,Petits Dépensier,0.5,1.8333333333333333
3363,1974,2n Cycle,couple,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Married,34,4,6.8,0,Monday,1677.5,40,Adulte confirmé (36-50),1,Petits Dépensier,0.5,1.8333333333333333
8278,1990,PhD,couple,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,Married,1711,15,106.9375,0,Sunday,6184.5,22,Jeune (18-25),4,Grand Dépensier,0.5,1.8333333333333333
10660,1957,Master,couple,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,Married,438,14,25.764705882352946,1,Sunday,5560.5,57,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
